"","CaptureEventID","Date","Time (24 hour)","Month (1=Jan.)","Year","Species","Number Of Animals","Standing","Resting","Moving","Eating","Interacting","Babies","Camera Site","Longitude (m)","Latitude (m)","Habitat","Amount of Shade","Distance to River (m)","Distance to Confluence (m)","Distance to Kopje (m)","Tree Density Measure","Lion Risk (Wet)","Lion Risk (Dry)","Greeness (Wet)","Greeness (Dry)","Camera Mount"
"183","ASG0002kr5","08/25/2010","2:00:54 PM",8,2010,"gazelleThomsons",1,0,0,1,0,0,0,"B06",694963,9724748,"Dense Woodland",1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,"Tree"
"184","ASG0002kr5","08/25/2010","2:00:54 PM",8,2010,"gazelleThomsons",1,0,0,1,0,0,0,"B06",694963,9724748,"Dense Woodland",1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,"Tree"
"185","ASG0002kr5","08/25/2010","2:00:54 PM",8,2010,"gazelleThomsons",1,0,0,1,0,0,0,"B06",694963,9724748,"Dense Woodland",1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,"Tree"
"186","ASG0002kr6","08/26/2010","5:14:16 PM",8,2010,"impala",2,0,0,1,1,0,0,"B06",694963,9724748,"Dense Woodland",1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,"Tree"
"187","ASG0002kr6","08/26/2010","5:14:16 PM",8,2010,"impala",2,0,0,1,1,0,0,"B06",694963,9724748,"Dense Woodland",1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,"Tree"
"188","ASG0002kr6","08/26/2010","5:14:16 PM",8,2010,"impala",2,0,0,1,1,0,0,"B06",694963,9724748,"Dense Woodland",1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,"Tree"
"189","ASG0002kr7","08/26/2010","5:18:08 PM",8,2010,"zebra",1,0,0,0,1,0,0,"B06",694963,9724748,"Dense Woodland",1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,"Tree"
"190","ASG0002kr7","08/26/2010","5:18:08 PM",8,2010,"zebra",1,0,0,0,1,0,0,"B06",694963,9724748,"Dense Woodland",1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,"Tree"
"191","ASG0002kr7","08/26/2010","5:18:08 PM",8,2010,"zebra",1,0,0,0,1,0,0,"B06",694963,9724748,"Dense Woodland",1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,"Tree"
"192","ASG0002kr8","08/26/2010","5:20:36 PM",8,2010,"zebra",3,1,0,0,1,0,0,"B06",694963,9724748,"Dense Woodland",1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,"Tree"
"193","ASG0002kr8","08/26/2010","5:20:36 PM",8,2010,"zebra",3,1,0,0,1,0,0,"B06",694963,9724748,"Dense Woodland",1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,"Tree"
"194","ASG0002kr8","08/26/2010","5:20:36 PM",8,2010,"zebra",3,1,0,0,1,0,0,"B06",694963,9724748,"Dense Woodland",1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,"Tree"
"195","ASG0002kr9","08/26/2010","5:22:52 PM",8,2010,"zebra",1,0,0,0,1,0,0,"B06",694963,9724748,"Dense Woodland",1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,"Tree"
"196","ASG0002kr9","08/26/2010","5:22:52 PM",8,2010,"zebra",1,0,0,0,1,0,0,"B06",694963,9724748,"Dense Woodland",1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,"Tree"
"197","ASG0002kr9","08/26/2010","5:22:52 PM",8,2010,"zebra",1,0,0,0,1,0,0,"B06",694963,9724748,"Dense Woodland",1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,"Tree"
"198","ASG0002kra","08/27/2010","8:59:12 AM",8,2010,"impala",1,0,0,1,0,0,0,"B06",694963,9724748,"Dense Woodland",1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,"Tree"
"199","ASG0002kra","08/27/2010","8:59:12 AM",8,2010,"impala",1,0,0,1,0,0,0,"B06",694963,9724748,"Dense Woodland",1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,"Tree"
"200","ASG0002kra","08/27/2010","8:59:12 AM",8,2010,"impala",1,0,0,1,0,0,0,"B06",694963,9724748,"Dense Woodland",1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,"Tree"
